1864	34	7464	126	0	0	0	0	0	0
1864	34	2855	120	0	0	0	0	0	0
1138	34	4735	125	0	0	0	0	0	0
1138	34	2665	129	0	0	0	0	0	0
1319	34	2914	132	0	0	0	0	0	0
1319	34	10260	138	0	0	0	0	0	0
4525	34	938	167	0	0	0	0	0	0
4525	34	938	166	0	0	0	0	0	0
4525	34	938	164	0	0	0	0	0	0
4525	34	938	160	0	0	0	0	0	0
4525	34	938	168	0	0	0	0	0	0
4525	34	938	169	0	0	0	0	0	0
4525	34	938	165	0	0	0	0	0	0
4525	34	938	171	0	0	0	0	0	0
4525	34	938	159	0	0	0	0	0	0
4525	34	938	162	0	0	0	0	0	0
7624	34	8650	152	0	0	0	0	0	0
7624	34	7642	164	0	0	0	0	0	0
9545	34	1865	129	0	0	0	0	0	0
8151	34	6494	135	36	7430	57	2060	0	0
8310	34	2665	170	0	0	0	0	0	0
8310	34	6494	161	0	0	0	0	0	0
2935	34	2855	117	0	0	0	0	0	0
806	34	9882	128	0	0	0	0	0	0
7237	34	4563	160	0	0	0	0	0	0
7237	34	8650	156	0	0	0	0	0	0
2180	34	848	121	0	0	0	0	0	0
9613	34	3372	121	0	0	0	0	0	0
1427	34	626	139	0	0	0	0	0	0
1427	34	626	143	0	0	0	0	0	0
1427	34	626	140	0	0	0	0	0	0
1427	34	626	144	0	0	0	0	0	0
1427	34	626	138	0	0	0	0	0	0
1186	34	5653	154	0	0	0	0	0	0
6280	34	1057	127	0	0	0	0	0	0
1802	34	5813	146	0	0	0	0	0	0
1802	34	1932	156	0	0	0	0	0	0
579	34	848	117	0	0	0	0	0	0
579	34	2665	149	0	0	0	0	0	0
5130	34	3079	128	0	0	0	0	0	0
1567	34	8371	128	0	0	0	0	0	0
1567	34	1057	132	0	0	0	0	0	0
7824	34	2665	120	0	0	0	0	0	0
7824	34	2665	118	0	0	0	0	0	0
7824	34	2665	119	0	0	0	0	0	0
7824	34	3456	113	0	0	0	0	0	0
8482	34	1057	127	0	0	0	0	0	0
8482	34	2645	120	0	0	0	0	0	0
4467	34	3372	58	0	0	0	0	0	0
4467	34	3372	49	0	0	0	0	0	0
4467	34	3372	46	0	0	0	0	0	0
4467	34	3372	61	0	0	0	0	0	0
4467	34	3372	50	0	0	0	0	0	0
4467	34	3372	45	0	0	0	0	0	0
4467	34	3372	52	0	0	0	0	0	0
4467	34	3372	63	0	0	0	0	0	0
4467	34	3372	57	0	0	0	0	0	0
4467	34	3372	62	0	0	0	0	0	0
678	34	5506	118	0	0	0	0	0	0
9443	34	716	151	0	0	0	0	0	0
9443	34	716	145	0	0	0	0	0	0
9443	34	716	146	0	0	0	0	0	0
9443	34	716	144	0	0	0	0	0	0
9443	34	10260	144	0	0	0	0	0	0
9443	34	716	149	0	0	0	0	0	0
9443	34	10260	142	0	0	0	0	0	0
9443	34	716	148	0	0	0	0	0	0
9443	34	716	147	0	0	0	0	0	0
1768	34	6494	148	0	0	0	0	0	0
1768	34	6494	147	0	0	0	0	0	0
1768	34	6494	153	0	0	0	0	0	0
1768	34	6494	152	0	0	0	0	0	0
1768	34	1932	153	0	0	0	0	0	0
1768	34	6494	150	0	0	0	0	0	0
1768	34	1932	154	0	0	0	0	0	0
7879	34	848	145	0	0	0	0	0	0
7879	34	9324	148	0	0	0	0	0	0
1211	34	2391	54	0	0	0	0	0	0
1211	34	2391	55	0	0	0	0	0	0
1211	34	2391	56	0	0	0	0	0	0
900	34	2665	93	0	0	0	0	0	0
900	34	2665	92	0	0	0	0	0	0
900	34	2665	91	0	0	0	0	0	0
4510	34	9227	154	0	0	0	0	0	0
4510	34	6494	148	0	0	0	0	0	0
5082	34	3547	136	0	0	0	0	0	0
5082	34	3547	134	0	0	0	0	0	0
5082	34	2183	133	0	0	0	0	0	0
5082	34	3547	135	0	0	0	0	0	0
5082	34	3547	137	0	0	0	0	0	0
8944	34	3547	166	0	0	0	0	0	0
8944	34	6494	169	0	0	0	0	0	0
9141	34	4563	106	0	0	0	0	0	0
9141	34	4563	108	0	0	0	0	0	0
9141	34	4563	107	0	0	0	0	0	0
748	34	2582	102	0	0	0	0	0	0
748	34	4433	105	0	0	0	0	0	0
3630	34	4735	23	0	0	0	0	0	0
7328	34	1932	129	0	0	0	0	0	0
7328	34	1932	130	0	0	0	0	0	0
7328	34	1932	132	0	0	0	0	0	0
7157	34	9684	124	0	0	0	0	0	0
5285	34	6494	61	0	0	0	0	0	0
5285	34	6494	59	0	0	0	0	0	0
5285	34	6494	60	0	0	0	0	0	0
5285	34	6494	62	0	0	0	0	0	0
2155	34	3372	123	0	0	0	0	0	0
2155	34	3372	122	0	0	0	0	0	0
2155	34	6494	120	0	0	0	0	0	0
7327	34	4433	45	0	0	0	0	0	0
7735	34	163	163	36	4541	0	0	0	0
3792	34	2582	131	0	0	0	0	0	0
3792	34	6494	138	0	0	0	0	0	0
4990	34	487	127	0	0	0	0	0	0
4990	34	9684	130	0	0	0	0	0	0
4990	34	9684	132	0	0	0	0	0	0
4990	34	9684	129	0	0	0	0	0	0
4990	34	9684	134	0	0	0	0	0	0
4990	34	9684	131	0	0	0	0	0	0
2766	34	1932	142	0	0	0	0	0	0
2766	34	4735	144	0	0	0	0	0	0
766	34	6494	143	0	0	0	0	0	0
5388	34	4563	111	0	0	0	0	0	0
5388	34	4563	115	0	0	0	0	0	0
5388	34	4563	110	0	0	0	0	0	0
5388	34	4563	109	0	0	0	0	0	0
5388	34	4563	108	0	0	0	0	0	0
5388	34	4563	113	0	0	0	0	0	0
5388	34	4563	116	0	0	0	0	0	0
5230	34	4563	101	0	0	0	0	0	0
5230	34	4563	99	0	0	0	0	0	0
5230	34	4563	97	0	0	0	0	0	0
5230	34	4563	100	0	0	0	0	0	0
5230	34	4563	98	0	0	0	0	0	0
1117	34	6494	153	0	0	0	0	0	0
5981	34	4735	80	0	0	0	0	0	0
8726	34	55	146	0	0	0	0	0	0
8726	34	6494	151	0	0	0	0	0	0
1999	34	7642	112	57	9462	36	371	0	0
1999	34	8666	115	57	9462	36	371	0	0
5900	34	9394	102	0	0	0	0	0	0
5900	34	8747	104	0	0	0	0	0	0
4308	34	1508	153	0	0	0	0	0	0
4308	34	1508	152	0	0	0	0	0	0
4733	34	6494	120	57	1905	36	1371	0	0
4733	34	1904	124	57	1905	36	1371	0	0
439	34	479	103	0	0	0	0	0	0
4581	34	5439	113	0	0	0	0	0	0
4581	34	5439	112	0	0	0	0	0	0
4581	34	5439	117	0	0	0	0	0	0
4581	34	5439	120	0	0	0	0	0	0
4581	34	5439	118	0	0	0	0	0	0
4581	34	5439	119	0	0	0	0	0	0
5254	34	4563	148	0	0	0	0	0	0
5254	34	3079	141	0	0	0	0	0	0
7929	34	1470	0	0	0	0	0	0	0
6007	34	4735	132	0	0	0	0	0	0
800	34	9965	113	0	0	0	0	0	0
6116	34	9461	48	0	0	0	0	0	0
9772	34	4563	134	36	7465	57	5724	0	0
9772	34	1778	131	36	7465	57	5724	0	0
9772	34	4029	122	36	7465	57	5724	0	0
3267	34	7762	94	49	4194	0	0	0	0
3622	34	4735	144	0	0	0	0	0	0
3622	34	9684	138	0	0	0	0	0	0
3622	34	4735	143	0	0	0	0	0	0
3622	34	4735	141	0	0	0	0	0	0
3622	34	4735	142	0	0	0	0	0	0
3622	34	4735	138	0	0	0	0	0	0
3622	34	4735	145	0	0	0	0	0	0
2772	34	8036	150	0	0	0	0	0	0
7595	34	6494	123	36	7430	0	0	0	0
1252	34	9415	53	0	0	0	0	0	0
1252	34	9415	55	0	0	0	0	0	0
1268	34	1932	153	36	7430	50	4974	0	0
4444	34	7307	107	0	0	0	0	0	0
4444	34	9324	110	0	0	0	0	0	0
7283	34	9684	148	0	0	0	0	0	0
7283	34	9684	146	0	0	0	0	0	0
7283	34	9394	144	0	0	0	0	0	0
7283	34	9684	149	0	0	0	0	0	0
7283	34	9684	147	0	0	0	0	0	0
2737	34	7464	132	0	0	0	0	0	0
3867	34	1526	140	0	0	0	0	0	0
3867	34	8503	129	0	0	0	0	0	0
8603	34	1865	132	0	0	0	0	0	0
6693	34	9684	150	0	0	0	0	0	0
6693	34	1932	153	0	0	0	0	0	0
8710	34	10260	164	0	0	0	0	0	0
8710	34	10260	163	0	0	0	0	0	0
2267	34	2183	130	57	6238	36	9898	0	0
2267	34	1904	134	57	6238	36	9898	0	0
1538	34	9965	162	0	0	0	0	0	0
1538	34	4864	154	0	0	0	0	0	0
1538	34	4433	166	0	0	0	0	0	0
652	34	1470	23	0	0	0	0	0	0
652	34	1470	22	0	0	0	0	0	0
652	34	1470	25	0	0	0	0	0	0
5345	34	2582	90	0	0	0	0	0	0
5345	34	2582	89	0	0	0	0	0	0
5345	34	2582	91	0	0	0	0	0	0
7211	34	4563	149	0	0	0	0	0	0
9074	34	4735	136	0	0	0	0	0	0
817	34	4735	118	0	0	0	0	0	0
817	34	3547	114	0	0	0	0	0	0
728	34	8666	106	0	0	0	0	0	0
728	34	8666	107	0	0	0	0	0	0
9200	34	1057	127	0	0	0	0	0	0
9200	34	2665	121	0	0	0	0	0	0
2283	34	1057	123	0	0	0	0	0	0
2283	34	9882	119	0	0	0	0	0	0
1105	34	4563	121	0	0	0	0	0	0
1105	34	4563	122	0	0	0	0	0	0
10089	34	1057	112	0	0	0	0	0	0
10089	34	487	109	0	0	0	0	0	0
10089	34	1057	113	0	0	0	0	0	0
9926	34	4029	143	36	1371	57	1905	0	0
9926	34	7762	134	36	1371	57	1905	0	0
4804	34	4735	110	36	7430	50	305	0	0
5343	34	6494	135	0	0	0	0	0	0
5343	34	6494	138	0	0	0	0	0	0
6273	34	4735	160	0	0	0	0	0	0
6273	34	5813	155	0	0	0	0	0	0
5140	34	848	130	0	0	0	0	0	0
3503	34	2183	99	0	0	0	0	0	0
3503	34	2592	104	0	0	0	0	0	0
3503	34	2183	97	0	0	0	0	0	0
3503	34	2183	98	0	0	0	0	0	0
392	34	2183	87	0	0	0	0	0	0
1475	34	4735	155	0	0	0	0	0	0
10147	34	3456	143	0	0	0	0	0	0
10147	34	8666	133	0	0	0	0	0	0
6358	34	3975	77	0	0	0	0	0	0
9288	34	3079	138	0	0	0	0	0	0
5413	34	4433	149	36	9898	0	0	0	0
5413	34	6494	147	36	9898	0	0	0	0
6167	34	5506	84	0	0	0	0	0	0
6167	34	5506	83	0	0	0	0	0	0
6167	34	938	81	0	0	0	0	0	0
6167	34	938	79	0	0	0	0	0	0
4547	34	4563	127	0	0	0	0	0	0
4547	34	4563	128	0	0	0	0	0	0
4547	34	4563	129	0	0	0	0	0	0
4547	34	9684	126	0	0	0	0	0	0
7188	34	1507	115	0	0	0	0	0	0
7188	34	6494	111	0	0	0	0	0	0
6261	34	2582	133	0	0	0	0	0	0
2011	34	3372	96	0	0	0	0	0	0
2011	34	3372	95	0	0	0	0	0	0
2365	34	479	116	0	0	0	0	0	0
2365	34	163	99	0	0	0	0	0	0
2365	34	163	101	0	0	0	0	0	0
2365	34	163	98	0	0	0	0	0	0
2365	34	163	96	0	0	0	0	0	0
1913	34	5653	153	0	0	0	0	0	0
1913	34	5653	152	0	0	0	0	0	0
1913	34	5653	151	0	0	0	0	0	0
1913	34	5653	150	0	0	0	0	0	0
1913	34	5653	154	0	0	0	0	0	0
1913	34	5653	159	0	0	0	0	0	0
1913	34	5653	157	0	0	0	0	0	0
463	34	9684	118	0	0	0	0	0	0
463	34	4735	121	0	0	0	0	0	0
4530	34	163	108	0	0	0	0	0	0
2236	34	2582	109	0	0	0	0	0	0
2236	34	3372	113	0	0	0	0	0	0
2236	34	7208	108	0	0	0	0	0	0
765	34	1778	162	0	0	0	0	0	0
765	34	3079	153	0	0	0	0	0	0
765	34	7191	155	0	0	0	0	0	0
6818	34	1932	141	36	8979	57	6342	0	0
6818	34	1932	139	36	8979	57	6342	0	0
2106	34	5439	102	0	0	0	0	0	0
1664	34	1932	131	0	0	0	0	0	0
10002	34	6494	81	0	0	0	0	0	0
8879	34	1456	160	36	1838	0	0	0	0
5941	34	8220	132	0	0	0	0	0	0
5941	34	8220	134	0	0	0	0	0	0
5941	34	8220	133	0	0	0	0	0	0
5941	34	8220	135	0	0	0	0	0	0
5941	34	8220	128	0	0	0	0	0	0
5941	34	8220	130	0	0	0	0	0	0
5941	34	8220	129	0	0	0	0	0	0
5941	34	8220	131	0	0	0	0	0	0
4704	34	7642	147	0	0	0	0	0	0
643	34	9324	87	0	0	0	0	0	0
643	34	1470	84	0	0	0	0	0	0
3035	34	9461	97	0	0	0	0	0	0
7769	34	2665	69	0	0	0	0	0	0
7769	34	2665	70	0	0	0	0	0	0
7769	34	2665	71	0	0	0	0	0	0
7769	34	3456	67	0	0	0	0	0	0
2215	34	3372	95	0	0	0	0	0	0
2215	34	3372	97	0	0	0	0	0	0
9881	34	1932	167	0	0	0	0	0	0
169	34	9684	98	0	0	0	0	0	0
8914	34	6494	134	0	0	0	0	0	0
8914	34	2582	137	0	0	0	0	0	0
2088	34	4735	78	0	0	0	0	0	0
70	34	6494	101	0	0	0	0	0	0
70	34	7860	93	0	0	0	0	0	0
70	34	9324	96	0	0	0	0	0	0
3366	34	1932	138	0	0	0	0	0	0
3366	34	4433	147	0	0	0	0	0	0
2109	34	2665	150	0	0	0	0	0	0
2109	34	3372	142	0	0	0	0	0	0
2109	34	3372	143	0	0	0	0	0	0
2109	34	3372	141	0	0	0	0	0	0
4971	34	1526	154	0	0	0	0	0	0
4971	34	3079	143	0	0	0	0	0	0
9480	34	9324	99	0	0	0	0	0	0
9480	34	9684	96	0	0	0	0	0	0
9098	34	4433	133	0	0	0	0	0	0
507	34	4735	55	0	0	0	0	0	0
9921	34	3776	60	0	0	0	0	0	0
9921	34	1470	56	0	0	0	0	0	0
4678	34	9684	154	0	0	0	0	0	0
4678	34	9684	152	0	0	0	0	0	0
4678	34	9684	155	0	0	0	0	0	0
4678	34	6494	147	0	0	0	0	0	0
2247	34	1932	160	0	0	0	0	0	0
2247	34	5813	147	0	0	0	0	0	0
2247	34	1932	162	0	0	0	0	0	0
2247	34	5813	145	0	0	0	0	0	0
2247	34	5813	146	0	0	0	0	0	0
2247	34	1932	161	0	0	0	0	0	0
5569	34	4563	157	36	7430	50	1818	0	0
5569	34	1057	162	36	7430	50	1818	0	0
969	34	2183	121	0	0	0	0	0	0
969	34	2183	124	0	0	0	0	0	0
969	34	2183	123	0	0	0	0	0	0
5718	34	1456	111	0	0	0	0	0	0
5718	34	1456	112	0	0	0	0	0	0
5718	34	1456	117	0	0	0	0	0	0
5718	34	1456	115	0	0	0	0	0	0
5718	34	1456	116	0	0	0	0	0	0
5718	34	1456	113	0	0	0	0	0	0
1894	34	2665	100	0	0	0	0	0	0
1894	34	3180	103	0	0	0	0	0	0
4493	34	9684	163	0	0	0	0	0	0
469	34	4433	167	0	0	0	0	0	0
469	34	4433	168	0	0	0	0	0	0
469	34	4433	170	0	0	0	0	0	0
469	34	1456	163	0	0	0	0	0	0
6282	34	9324	120	0	0	0	0	0	0
6437	34	3048	90	0	0	0	0	0	0
6437	34	3048	89	0	0	0	0	0	0
1909	34	7464	126	0	0	0	0	0	0
1004	34	9324	95	0	0	0	0	0	0
1004	34	8650	92	0	0	0	0	0	0
886	34	6134	99	0	0	0	0	0	0
1983	34	8503	146	0	0	0	0	0	0
1983	34	2582	147	0	0	0	0	0	0
9520	34	4433	136	0	0	0	0	0	0
2243	34	4861	120	0	0	0	0	0	0
2243	34	4861	123	0	0	0	0	0	0
2243	34	4861	122	0	0	0	0	0	0
5131	34	9227	107	36	7430	0	0	0	0
8839	34	9394	17	0	0	0	0	0	0
8839	34	9394	12	0	0	0	0	0	0
8839	34	9394	15	0	0	0	0	0	0
8839	34	9394	16	0	0	0	0	0	0
8086	34	1456	158	0	0	0	0	0	0
9368	34	1932	137	0	0	0	0	0	0
9368	34	4433	139	0	0	0	0	0	0
6039	34	3456	128	0	0	0	0	0	0
6039	34	848	133	0	0	0	0	0	0
209	34	8650	82	0	0	0	0	0	0
8135	34	6134	152	0	0	0	0	0	0
8135	34	1428	156	0	0	0	0	0	0
2166	34	9227	129	0	0	0	0	0	0
2166	34	9227	130	0	0	0	0	0	0
2166	34	9227	128	0	0	0	0	0	0
2166	34	9227	133	0	0	0	0	0	0
1890	34	55	161	0	0	0	0	0	0
6129	34	1470	69	0	0	0	0	0	0
8750	34	7655	132	0	0	0	0	0	0
1981	34	2582	126	0	0	0	0	0	0
6734	34	9227	136	0	0	0	0	0	0
2312	34	4869	140	0	0	0	0	0	0
9578	34	4735	122	0	0	0	0	0	0
6227	34	2665	114	0	0	0	0	0	0
6227	34	6494	114	0	0	0	0	0	0
5591	34	1932	109	0	0	0	0	0	0
8719	34	6494	129	0	0	0	0	0	0
8719	34	8747	133	0	0	0	0	0	0
6213	34	4735	151	0	0	0	0	0	0
6213	34	4433	146	0	0	0	0	0	0
9855	34	7762	127	0	0	0	0	0	0
9855	34	1932	143	0	0	0	0	0	0
9855	34	1932	142	0	0	0	0	0	0
6621	34	1526	140	0	0	0	0	0	0
6621	34	3079	124	0	0	0	0	0	0
9247	34	2645	122	36	1723	57	5724	0	0
9247	34	3372	129	36	1723	57	5724	0	0
6549	34	1904	95	0	0	0	0	0	0
10112	34	577	141	0	0	0	0	0	0
8262	34	9965	125	0	0	0	0	0	0
8262	34	9965	126	0	0	0	0	0	0
8262	34	9965	122	0	0	0	0	0	0
8262	34	9965	123	0	0	0	0	0	0
8262	34	9965	128	0	0	0	0	0	0
4480	34	1932	99	0	0	0	0	0	0
8198	34	938	40	0	0	0	0	0	0
505	34	4861	78	0	0	0	0	0	0
8727	34	2665	147	0	0	0	0	0	0
8727	34	3456	141	0	0	0	0	0	0
9922	34	487	97	0	0	0	0	0	0
7522	34	4861	118	0	0	0	0	0	0
7522	34	3372	124	0	0	0	0	0	0
9827	34	938	58	0	0	0	0	0	0
6964	34	7464	130	0	0	0	0	0	0
6964	34	3079	122	0	0	0	0	0	0
5875	34	4433	131	57	7728	36	1371	0	0
5875	34	6097	124	57	7728	36	1371	0	0
6996	34	1470	153	0	0	0	0	0	0
3063	34	2582	74	36	1371	0	0	0	0
3063	34	8220	68	36	1371	0	0	0	0
8127	34	4433	124	57	326	36	9898	0	0
8127	34	4433	125	57	326	36	9898	0	0
8127	34	2914	118	57	326	36	9898	0	0
8127	34	4433	123	57	326	36	9898	0	0
1637	34	55	121	0	0	0	0	0	0
1637	34	9424	127	0	0	0	0	0	0
5889	34	1778	120	0	0	0	0	0	0
5889	34	3079	114	0	0	0	0	0	0
4608	34	1932	133	0	0	0	0	0	0
4608	34	8747	136	0	0	0	0	0	0
9512	34	3372	137	36	1371	0	0	0	0
9512	34	4563	142	36	1371	0	0	0	0
1106	34	3372	128	0	0	0	0	0	0
1106	34	9555	133	0	0	0	0	0	0
4274	34	626	152	0	0	0	0	0	0
4274	34	9684	148	0	0	0	0	0	0
8343	34	2665	154	0	0	0	0	0	0
1043	34	3787	106	0	0	0	0	0	0
341	34	3048	120	0	0	0	0	0	0
341	34	2592	139	0	0	0	0	0	0
6932	34	3372	129	0	0	0	0	0	0
9914	34	6009	84	0	0	0	0	0	0
10224	34	3776	93	0	0	0	0	0	0
2261	34	523	154	57	3691	36	1371	0	0
422	34	7887	158	0	0	0	0	0	0
422	34	1904	144	0	0	0	0	0	0
2910	34	4563	86	0	0	0	0	0	0
5566	34	1526	151	57	8101	36	371	0	0
5566	34	1778	160	57	8101	36	371	0	0
6289	34	4433	145	0	0	0	0	0	0
9373	34	6494	63	0	0	0	0	0	0
9280	34	6134	146	0	0	0	0	0	0
9280	34	6134	143	0	0	0	0	0	0
382	34	2665	107	36	371	57	1905	0	0
5660	34	9415	109	0	0	0	0	0	0
3220	34	487	110	0	0	0	0	0	0
3220	34	487	107	0	0	0	0	0	0
2720	34	9227	138	0	0	0	0	0	0
2720	34	6165	136	0	0	0	0	0	0
4179	34	9684	135	0	0	0	0	0	0
688	34	6494	157	36	1371	57	8101	0	0
7700	34	55	156	0	0	0	0	0	0
4885	34	8747	90	0	0	0	0	0	0
4885	34	1470	88	0	0	0	0	0	0
989	34	4735	144	0	0	0	0	0	0
703	34	8371	129	0	0	0	0	0	0
703	34	8371	130	0	0	0	0	0	0
703	34	8371	128	0	0	0	0	0	0
6298	34	1778	141	0	0	0	0	0	0
8386	34	9415	91	0	0	0	0	0	0
2640	34	8666	135	0	0	0	0	0	0
1249	34	1961	142	0	0	0	0	0	0
4408	34	4861	69	0	0	0	0	0	0
2740	34	8244	107	0	0	0	0	0	0
2740	34	9227	108	0	0	0	0	0	0
2740	34	577	121	0	0	0	0	0	0
5679	34	7887	154	0	0	0	0	0	0
785	34	1932	129	0	0	0	0	0	0
4054	34	4563	108	0	0	0	0	0	0
3962	34	6494	94	0	0	0	0	0	0
5586	34	4864	122	36	1371	0	0	0	0
8529	34	8220	67	0	0	0	0	0	0
908	34	163	124	0	0	0	0	0	0
908	34	8370	132	0	0	0	0	0	0
5701	34	1932	142	0	0	0	0	0	0
4097	34	3372	130	0	0	0	0	0	0
8229	34	3048	141	0	0	0	0	0	0
7649	34	8036	158	0	0	0	0	0	0
7649	34	8036	157	0	0	0	0	0	0
9632	34	1507	126	0	0	0	0	0	0
9632	34	6494	121	0	0	0	0	0	0
1566	34	9684	137	0	0	0	0	0	0
9408	34	1470	104	0	0	0	0	0	0
9408	34	9324	107	0	0	0	0	0	0
9887	34	9424	174	0	0	0	0	0	0
6048	34	1932	163	0	0	0	0	0	0
10008	34	4563	84	0	0	0	0	0	0
5991	34	938	62	0	0	0	0	0	0
9030	34	6494	93	36	7430	0	0	0	0
2815	34	1778	161	0	0	0	0	0	0
2815	34	3079	154	0	0	0	0	0	0
223	34	523	161	0	0	0	0	0	0
223	34	523	162	0	0	0	0	0	0
223	34	523	163	0	0	0	0	0	0
834	34	4626	140	0	0	0	0	0	0
834	34	8650	142	0	0	0	0	0	0
5316	34	2665	141	0	0	0	0	0	0
5316	34	9684	139	0	0	0	0	0	0
4859	34	1904	138	0	0	0	0	0	0
8722	34	7298	122	0	0	0	0	0	0
9010	34	2855	127	0	0	0	0	0	0
9435	34	4626	124	0	0	0	0	0	0
7568	34	3372	136	57	5495	36	371	0	0
7235	34	4735	135	0	0	0	0	0	0
5409	34	6494	14	0	0	0	0	0	0
2680	34	4861	68	0	0	0	0	0	0
7779	34	4735	142	0	0	0	0	0	0
8716	34	938	44	36	7430	0	0	0	0
1776	34	8503	134	0	0	0	0	0	0
4938	34	2471	43	0	0	0	0	0	0
5272	34	3079	155	0	0	0	0	0	0
7765	34	5813	137	0	0	0	0	0	0
7765	34	5813	136	0	0	0	0	0	0
8427	34	4735	80	0	0	0	0	0	0
3084	34	4433	120	0	0	0	0	0	0
7862	34	2582	169	0	0	0	0	0	0
1078	34	6494	159	0	0	0	0	0	0
6777	34	1526	140	57	2486	36	1723	0	0
6777	34	2855	125	57	2486	36	1723	0	0
2796	34	2582	59	0	0	0	0	0	0
1295	34	2582	129	0	0	0	0	0	0
1295	34	9555	122	0	0	0	0	0	0
6362	34	3372	114	0	0	0	0	0	0
7015	34	9393	118	0	0	0	0	0	0
7428	34	5439	148	0	0	0	0	0	0
7428	34	4563	139	0	0	0	0	0	0
7497	34	1932	124	0	0	0	0	0	0
7057	34	5506	134	0	0	0	0	0	0
8890	34	8036	161	0	0	0	0	0	0
10276	34	4563	155	0	0	0	0	0	0
5543	34	9393	152	0	0	0	0	0	0
5543	34	4563	159	0	0	0	0	0	0
10037	34	3180	135	0	0	0	0	0	0
7302	34	8371	112	0	0	0	0	0	0
7302	34	6494	117	0	0	0	0	0	0
71	34	9882	94	0	0	0	0	0	0
2510	34	7860	100	0	0	0	0	0	0
2510	34	6494	95	0	0	0	0	0	0
1241	34	6494	116	36	6080	0	0	0	0
1241	34	4563	110	36	6080	0	0	0	0
4445	34	4433	107	36	371	27	6342	0	0
4643	34	4864	81	0	0	0	0	0	0
