139	64	3741	54	20555	30	16762	11	13367	0	0	0	0	0	0	0	0
140	16	47	28	20053	0	0	0	0	0	0	0	0	0	0	0	0
141	16	3467	8	12339	0	0	0	0	0	0	0	0	0	0	0	0
142	64	10362	11	19209	54	17263	37	20140	6	17090	68	16939	0	0	0	0
143	11	2446	64	12891	54	14795	0	0	0	0	0	0	0	0	0	0
144	8	16985	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145	11	14737	37	11562	6	19459	68	11601	54	16993	0	0	0	0	0	0
146	54	17014	37	18856	40	19896	0	0	0	0	0	0	0	0	0	0
147	8	15198	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148	8	11292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149	64	11464	54	15902	0	0	0	0	0	0	0	0	0	0	0	0
150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152	8	11292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154	11	8337	54	11787	0	0	0	0	0	0	0	0	0	0	0	0
155	54	17615	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	30	12712	11	19931	0	0	0	0	0	0	0	0	0	0	0	0
159	64	17994	54	20695	0	0	0	0	0	0	0	0	0	0	0	0
160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	8	10430	56	20431	0	0	0	0	0	0	0	0	0	0	0	0
162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
164	64	14674	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	8	19693	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166	64	11168	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	54	11854	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	8	11292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	64	17933	54	20209	0	0	0	0	0	0	0	0	0	0	0	0
170	54	18821	11	16896	0	0	0	0	0	0	0	0	0	0	0	0
171	64	10603	6	11970	54	11264	0	0	0	0	0	0	0	0	0	0
172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	64	14173	54	14820	0	0	0	0	0	0	0	0	0	0	0	0
174	28	19381	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	64	12265	68	12169	54	20547	37	18817	30	16202	0	0	0	0	0	0
177	28	20184	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	54	11210	64	11987	68	19498	0	0	0	0	0	0	0	0	0	0
179	8	11692	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181	8	15198	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182	8	11292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	11	19496	64	18998	54	17699	6	13275	0	0	0	0	0	0	0	0
184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	64	14475	54	20794	0	0	0	0	0	0	0	0	0	0	0	0
186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	30	17853	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188	64	10597	54	14538	68	18167	0	0	0	0	0	0	0	0	0	0
189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190	28	14317	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191	28	16791	0	0	0	0	0	0	0	0	0	0	0	0	0	0
192	54	20162	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193	8	18824	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194	54	14932	64	16235	0	0	0	0	0	0	0	0	0	0	0	0
195	8	11292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196	3	14544	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197	56	19913	60	14195	0	0	0	0	0	0	0	0	0	0	0	0
198	54	19245	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199	64	19322	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	54	18126	11	19164	0	0	0	0	0	0	0	0	0	0	0	0
202	6	18708	11	12996	54	18962	0	0	0	0	0	0	0	0	0	0
203	64	13678	37	18266	0	0	0	0	0	0	0	0	0	0	0	0
204	30	18205	54	18381	0	0	0	0	0	0	0	0	0	0	0	0
205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206	8	20575	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207	8	19693	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208	56	11214	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209	54	12641	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210	17	310	44	16260	0	0	0	0	0	0	0	0	0	0	0	0
211	64	20837	54	11855	11	12996	68	14836	0	0	0	0	0	0	0	0
212	64	13153	54	14623	0	0	0	0	0	0	0	0	0	0	0	0
213	8	12552	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214	54	17677	64	18036	0	0	0	0	0	0	0	0	0	0	0	0
215	8	11292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216	28	3506	8	16743	0	0	0	0	0	0	0	0	0	0	0	0
217	8	19286	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218	64	16172	54	12526	0	0	0	0	0	0	0	0	0	0	0	0
219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	54	20792	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223	54	15377	64	19318	30	14822	0	0	0	0	0	0	0	0	0	0
224	8	17219	56	15313	0	0	0	0	0	0	0	0	0	0	0	0
225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226	64	19699	54	18029	0	0	0	0	0	0	0	0	0	0	0	0
227	11	20095	64	12335	54	13185	0	0	0	0	0	0	0	0	0	0
228	64	10775	54	19451	0	0	0	0	0	0	0	0	0	0	0	0
229	64	15503	6	18918	54	15237	0	0	0	0	0	0	0	0	0	0
230	37	13048	6	19534	40	12151	68	17575	64	13589	0	0	0	0	0	0
231	64	19700	54	12008	68	18419	0	0	0	0	0	0	0	0	0	0
232	64	11005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	64	16736	54	14597	6	19679	40	18513	37	18018	0	0	0	0	0	0
234	64	16348	54	19032	6	15873	0	0	0	0	0	0	0	0	0	0
235	64	15686	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
238	64	13583	6	20285	54	12734	37	20148	40	18679	68	16227	0	0	0	0
239	8	11292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	64	19318	54	13705	0	0	0	0	0	0	0	0	0	0	0	0
241	54	16816	11	20618	0	0	0	0	0	0	0	0	0	0	0	0
242	11	3517	30	13443	54	14493	0	0	0	0	0	0	0	0	0	0
243	64	20421	54	14258	0	0	0	0	0	0	0	0	0	0	0	0
244	8	19489	29	14599	18	16372	0	0	0	0	0	0	0	0	0	0
245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	8	11292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	8	19693	0	0	0	0	0	0	0	0	0	0	0	0	0	0
248	64	18876	54	18340	68	12035	37	17665	11	7197	0	0	0	0	0	0
249	64	17532	54	17655	0	0	0	0	0	0	0	0	0	0	0	0
250	54	16471	30	18221	0	0	0	0	0	0	0	0	0	0	0	0
251	8	14140	0	0	0	0	0	0	0	0	0	0	0	0	0	0
252	8	18999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254	3	15103	8	19047	0	0	0	0	0	0	0	0	0	0	0	0
255	8	16743	28	17054	0	0	0	0	0	0	0	0	0	0	0	0
256	64	12832	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257	64	11890	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	64	12703	54	12209	0	0	0	0	0	0	0	0	0	0	0	0
259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	64	11310	11	20613	54	17429	6	11635	0	0	0	0	0	0	0	0
261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262	8	11774	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264	64	13762	6	18178	0	0	0	0	0	0	0	0	0	0	0	0
265	6	13700	54	15810	0	0	0	0	0	0	0	0	0	0	0	0
266	64	4546	54	13071	37	18686	40	16216	0	0	0	0	0	0	0	0
267	8	15705	23	15059	0	0	0	0	0	0	0	0	0	0	0	0
268	8	11131	0	0	0	0	0	0	0	0	0	0	0	0	0	0
269	8	11292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
270	8	19489	29	18851	0	0	0	0	0	0	0	0	0	0	0	0
271	54	20491	64	14622	0	0	0	0	0	0	0	0	0	0	0	0
272	37	13926	54	12529	0	0	0	0	0	0	0	0	0	0	0	0
273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
274	8	18480	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275	64	13762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
276	64	17608	0	0	0	0	0	0	0	0	0	0	0	0	0	0
277	64	15116	54	15712	0	0	0	0	0	0	0	0	0	0	0	0
278	64	12703	6	16132	54	16477	0	0	0	0	0	0	0	0	0	0
279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
280	64	16206	54	11421	30	17486	6	12533	0	0	0	0	0	0	0	0
281	64	11602	54	15933	0	0	0	0	0	0	0	0	0	0	0	0
282	64	13126	11	18252	6	18706	54	19675	0	0	0	0	0	0	0	0
283	8	12109	23	20795	62	14969	0	0	0	0	0	0	0	0	0	0
284	8	14140	60	20193	3	14995	0	0	0	0	0	0	0	0	0	0
285	28	14000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286	16	7764	8	16743	28	13195	0	0	0	0	0	0	0	0	0	0
287	54	18877	0	0	0	0	0	0	0	0	0	0	0	0	0	0
288	54	13232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	18	13656	64	15656	54	18956	6	11632	0	0	0	0	0	0	0	0
291	8	16743	28	19775	0	0	0	0	0	0	0	0	0	0	0	0
292	64	14611	54	18781	0	0	0	0	0	0	0	0	0	0	0	0
293	54	16623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294	64	11992	0	0	0	0	0	0	0	0	0	0	0	0	0	0
295	54	7764	0	0	0	0	0	0	0	0	0	0	0	0	0	0
296	54	15991	0	0	0	0	0	0	0	0	0	0	0	0	0	0
297	54	10929	30	15151	0	0	0	0	0	0	0	0	0	0	0	0
298	8	11594	0	0	0	0	0	0	0	0	0	0	0	0	0	0
299	54	20279	64	14110	68	17357	11	12513	30	13267	37	17892	0	0	0	0
300	64	16851	30	18611	0	0	0	0	0	0	0	0	0	0	0	0
301	8	15762	29	18540	18	15928	0	0	0	0	0	0	0	0	0	0
302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
304	8	19693	0	0	0	0	0	0	0	0	0	0	0	0	0	0
305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
306	64	14532	30	11546	54	12654	0	0	0	0	0	0	0	0	0	0
307	8	10589	0	0	0	0	0	0	0	0	0	0	0	0	0	0
308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
309	54	14534	0	0	0	0	0	0	0	0	0	0	0	0	0	0
310	29	4102	8	19174	23	17884	18	13521	0	0	0	0	0	0	0	0
311	8	11292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
312	54	11134	0	0	0	0	0	0	0	0	0	0	0	0	0	0
313	64	11708	54	14773	0	0	0	0	0	0	0	0	0	0	0	0
314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
316	8	10520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
317	64	18267	54	19053	0	0	0	0	0	0	0	0	0	0	0	0
318	64	16373	11	11600	54	15861	68	13499	0	0	0	0	0	0	0	0
319	28	6889	8	16323	56	14055	0	0	0	0	0	0	0	0	0	0
320	8	15140	56	18589	0	0	0	0	0	0	0	0	0	0	0	0
321	8	15198	44	15198	0	0	0	0	0	0	0	0	0	0	0	0
322	54	15618	64	15394	0	0	0	0	0	0	0	0	0	0	0	0
323	8	10325	0	0	0	0	0	0	0	0	0	0	0	0	0	0
324	28	16319	0	0	0	0	0	0	0	0	0	0	0	0	0	0
325	64	20030	54	17412	0	0	0	0	0	0	0	0	0	0	0	0
326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
327	6	19236	64	19008	37	14275	0	0	0	0	0	0	0	0	0	0
328	8	19693	0	0	0	0	0	0	0	0	0	0	0	0	0	0
329	54	13775	64	20766	0	0	0	0	0	0	0	0	0	0	0	0
330	8	19815	0	0	0	0	0	0	0	0	0	0	0	0	0	0
331	54	18932	0	0	0	0	0	0	0	0	0	0	0	0	0	0
332	64	15269	54	16204	40	16110	37	17603	6	19515	0	0	0	0	0	0
333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
334	8	13977	48	20442	0	0	0	0	0	0	0	0	0	0	0	0
335	8	14140	0	0	0	0	0	0	0	0	0	0	0	0	0	0
336	17	336	29	15560	25	11846	0	0	0	0	0	0	0	0	0	0
337	64	17578	54	19972	0	0	0	0	0	0	0	0	0	0	0	0
338	64	13735	0	0	0	0	0	0	0	0	0	0	0	0	0	0
339	8	15198	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
341	64	18951	54	11810	0	0	0	0	0	0	0	0	0	0	0	0
342	64	13837	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343	8	19693	0	0	0	0	0	0	0	0	0	0	0	0	0	0
344	56	16180	47	11437	21	12837	60	11437	0	0	0	0	0	0	0	0
345	54	16992	6	12415	0	0	0	0	0	0	0	0	0	0	0	0
346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
347	28	20433	0	0	0	0	0	0	0	0	0	0	0	0	0	0
348	60	16572	28	17375	3	17208	8	18451	0	0	0	0	0	0	0	0
349	64	11577	0	0	0	0	0	0	0	0	0	0	0	0	0	0
350	48	12036	38	20763	0	0	0	0	0	0	0	0	0	0	0	0
351	8	16985	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352	64	20239	0	0	0	0	0	0	0	0	0	0	0	0	0	0
353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
354	64	18707	54	14691	0	0	0	0	0	0	0	0	0	0	0	0
355	64	19583	11	12253	6	11458	54	3219	0	0	0	0	0	0	0	0
356	8	17668	28	16199	0	0	0	0	0	0	0	0	0	0	0	0
357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361	54	20337	0	0	0	0	0	0	0	0	0	0	0	0	0	0
362	54	13851	0	0	0	0	0	0	0	0	0	0	0	0	0	0
363	54	11414	0	0	0	0	0	0	0	0	0	0	0	0	0	0
364	64	19436	54	16258	0	0	0	0	0	0	0	0	0	0	0	0
365	54	16410	30	19223	0	0	0	0	0	0	0	0	0	0	0	0
366	54	15756	0	0	0	0	0	0	0	0	0	0	0	0	0	0
367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368	11	13525	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
370	8	14140	21	11904	0	0	0	0	0	0	0	0	0	0	0	0
371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	8	11594	0	0	0	0	0	0	0	0	0	0	0	0	0	0
373	8	20880	48	12999	0	0	0	0	0	0	0	0	0	0	0	0
374	11	18130	25	13895	54	17044	37	15154	40	15113	0	0	0	0	0	0
375	54	15959	30	19639	6	18330	0	0	0	0	0	0	0	0	0	0
376	28	1413	0	0	0	0	0	0	0	0	0	0	0	0	0	0
377	37	5944	40	4687	54	16389	6	20323	68	20234	25	16353	0	0	0	0
378	64	20843	54	20808	0	0	0	0	0	0	0	0	0	0	0	0
379	8	19693	0	0	0	0	0	0	0	0	0	0	0	0	0	0
380	8	13412	0	0	0	0	0	0	0	0	0	0	0	0	0	0
381	28	1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0
382	54	14015	30	20194	40	14209	0	0	0	0	0	0	0	0	0	0
383	11	12996	64	16192	37	20497	0	0	0	0	0	0	0	0	0	0
384	64	18633	54	13141	0	0	0	0	0	0	0	0	0	0	0	0
385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386	11	16248	64	18761	54	15797	0	0	0	0	0	0	0	0	0	0
387	8	11292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388	64	11227	0	0	0	0	0	0	0	0	0	0	0	0	0	0
389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390	64	17976	54	18509	0	0	0	0	0	0	0	0	0	0	0	0
391	64	17611	54	12681	0	0	0	0	0	0	0	0	0	0	0	0
392	64	12984	11	18497	54	13018	0	0	0	0	0	0	0	0	0	0
