22	114	5231	113	18724	128	21451	38	22173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	113	20672	144	13160	47	23508	31	18379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	113	20672	144	23221	47	17677	31	14064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	113	20672	47	16925	144	13913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	113	14866	114	23888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	47	20166	113	20672	144	16352	85	12335	69	22154	90	13396	31	15095	0	0	0	0	0	0	0	0	0	0
28	113	18724	114	14615	38	22173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	113	20672	47	15201	144	19688	108	18761	118	22319	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	113	20672	144	22693	47	5474	31	20448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33	113	13627	114	7985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	47	19160	120	14541	113	20672	31	15666	144	12304	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35	113	20848	128	14005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	113	13443	61	18691	128	19457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38	113	19843	128	16047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	113	20848	128	22555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41	113	20848	128	14227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	113	20848	128	19850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	113	20848	128	20655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	113	20672	144	16172	47	14314	31	21457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	113	20672	47	20322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	113	20017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	113	20475	128	22131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	113	14411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	47	15999	113	20672	144	16105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	113	20848	128	17803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	113	12138	128	13043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	113	20672	47	20436	144	15246	31	23438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	113	20672	144	19732	47	12967	31	19301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55	113	20672	47	14058	144	14821	31	12270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	113	23685	114	10928	128	22497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	113	20848	128	13800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	113	20672	47	21285	85	22673	144	17951	90	13814	31	15218	0	0	0	0	0	0	0	0	0	0	0	0
62	47	22723	120	22723	113	20672	144	17207	31	22822	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63	113	20672	144	16845	47	22492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	113	20672	47	16101	144	15283	31	16749	53	22142	118	19749	0	0	0	0	0	0	0	0	0	0	0	0
65	113	20672	47	18367	144	22192	90	22174	31	13471	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	113	20672	47	15340	144	12232	31	12562	46	15453	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	113	20848	128	19059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69	113	20672	47	21299	144	22019	31	18359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	47	19211	113	20672	144	19202	31	23489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	47	15446	113	20672	144	12538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	113	20672	47	19888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74	113	19033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	113	20672	47	12030	144	13829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	113	20672	47	17184	144	15555	31	15303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	113	18875	11	21360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	113	15727	43	12461	38	20643	114	20181	128	16880	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	113	20848	128	14864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	113	13443	61	15129	128	23846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	113	20672	47	21661	144	18948	31	12912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84	113	14866	114	14959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	113	23685	43	16859	128	16723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	113	20672	47	13021	144	12158	31	20177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	113	20672	47	22189	144	13872	31	18621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	113	22379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89	128	18639	113	21819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90	113	20672	47	14733	144	12979	31	22696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91	47	11827	113	20672	144	15251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	113	20475	128	19269	11	23858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	113	4768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	113	19310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	113	20672	144	12748	47	22614	31	12253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97	47	23584	120	23584	113	20672	144	19137	31	15296	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	113	20848	128	18268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	113	16158	128	19573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	47	13947	120	17373	113	20672	95	17995	144	23660	31	13154	0	0	0	0	0	0	0	0	0	0	0	0
102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	113	20672	47	12701	144	16813	31	18320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	113	20672	47	23915	144	17390	85	23548	31	21208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	113	23685	114	17143	128	21332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	47	14458	113	20672	144	12750	31	13815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	113	20672	47	13297	144	17976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	114	17750	113	19215	43	21761	128	20621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111	113	20672	47	22965	144	16338	31	17669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	113	20848	128	22886	11	13365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	113	21819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	95	15909	120	21652	113	20672	144	21808	47	13487	31	14050	108	23491	0	0	0	0	0	0	0	0	0	0
115	113	18724	114	19191	43	16636	38	22173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	113	20672	47	22614	144	19940	31	15841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	113	20672	47	19962	144	23803	31	18334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118	85	22290	69	21748	113	20672	47	22996	144	13668	90	15106	31	12161	46	21682	118	23243	0	0	0	0	0	0
119	113	9445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120	113	20672	47	18265	144	12199	31	17344	118	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	113	15373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122	113	20848	128	15433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
123	113	20672	120	16798	144	22565	47	20748	95	17407	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	113	20672	47	21870	144	13807	120	14541	95	15139	31	14568	0	0	0	0	0	0	0	0	0	0	0	0
125	113	20848	128	13637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126	113	20672	47	22285	144	22566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
128	113	23047	61	7671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
133	113	20672	47	17257	144	18845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
134	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138	113	20672	47	12985	120	12985	144	13920	31	17107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139	144	16910	46	19972	47	22465	31	13804	113	20672	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143	113	20672	47	8001	144	13821	31	17219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144	113	11583	114	18277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145	113	20672	47	12290	31	23384	144	21932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	113	20848	128	17946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149	113	16158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150	113	21819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151	113	21082	128	22711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
152	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153	113	21819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154	113	14866	114	18407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	113	21819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
156	113	20848	128	18373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	113	20672	47	12810	144	15599	31	12680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
159	114	21106	113	14869	137	13601	128	19689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	113	18724	114	17561	38	22173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	113	20848	128	22164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	113	20672	47	4210	144	19039	31	21028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
163	113	20672	47	18682	144	20213	31	22768	69	22676	85	19049	0	0	0	0	0	0	0	0	0	0	0	0
164	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	113	20672	47	14396	144	14699	31	16751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166	113	17488	61	17488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	113	23564	137	19205	114	22634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	113	20848	128	17432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	113	18724	114	16026	128	15890	38	22173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	113	18724	114	12884	38	22173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174	113	20672	47	12554	144	14530	31	22845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	113	20672	47	20443	144	18715	120	20004	118	20603	31	22021	0	0	0	0	0	0	0	0	0	0	0	0
177	113	20672	47	5048	144	20813	31	16027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
179	128	18721	113	13443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
180	113	20848	128	18077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181	113	20672	47	22086	144	18650	31	21525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182	113	23685	114	17521	43	15865	128	22611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	113	20848	128	16937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
184	113	20672	47	20139	144	22728	31	13952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	113	19310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188	113	12138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189	128	22524	113	23047	61	19790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191	113	14866	114	19924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
192	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
194	144	21834	46	14046	47	19668	128	21883	69	20936	85	20814	113	20672	90	18738	31	16815	118	23243	0	0	0	0
195	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197	47	23516	120	13239	128	16996	113	20672	144	14736	46	14070	31	21910	118	23243	0	0	0	0	0	0	0	0
198	113	20475	128	21527	11	16339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199	113	20672	47	19724	144	19057	31	12439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200	113	20848	128	21986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201	113	13929	128	19343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202	113	20672	47	12823	118	16345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
204	113	20848	128	12551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
205	113	20672	47	11326	144	23805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206	113	20848	128	15135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
207	113	23685	114	12785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208	113	20475	128	22740	11	21485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
209	113	17488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210	113	23685	114	12302	43	13080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
211	47	13124	113	20672	144	12064	128	23083	31	16817	118	18308	0	0	0	0	0	0	0	0	0	0	0	0
212	47	15170	113	20672	144	22136	31	14031	108	19765	120	5838	0	0	0	0	0	0	0	0	0	0	0	0
213	113	13232	114	23593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215	113	18724	114	16107	38	22173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216	113	20672	47	14316	31	20211	46	18047	53	18902	144	15244	118	23243	0	0	0	0	0	0	0	0	0	0
217	113	22033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218	113	17488	61	17488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219	113	21819	128	21531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220	113	19525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
221	113	20672	47	22923	144	16764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223	113	20848	128	21986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
224	113	20672	47	1449	144	14785	31	13744	90	21374	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225	113	17488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227	113	17154	11	21978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
228	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
229	47	17357	113	20672	144	13035	31	12211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230	118	23243	47	19344	85	18076	46	16675	113	20672	144	19572	31	22710	69	20967	90	20979	0	0	0	0	0	0
231	113	20672	144	20931	47	17705	31	12107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
232	113	23685	114	21348	128	20815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234	114	13218	113	11583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
235	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
236	113	20672	47	14183	144	16576	31	16577	118	23316	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237	113	20672	144	21649	47	18790	31	18028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
238	113	20672	47	20893	144	19058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
239	113	20672	47	22848	144	12399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	113	20672	47	13838	144	17096	120	13838	31	12128	0	0	0	0	0	0	0	0	0	0	0	0	0	0
241	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242	113	20475	128	13275	11	18598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243	113	13594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245	113	19310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
246	113	20672	144	12436	47	14173	31	20894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	47	12869	113	20672	144	13920	31	22309	90	14625	85	16351	118	19200	0	0	0	0	0	0	0	0	0	0
248	113	14866	114	4846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
249	113	20848	128	22977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
250	113	17488	61	17488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
251	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
252	113	18127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253	114	17489	113	11583	137	16871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254	47	15634	113	20672	144	14638	31	15771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
255	113	15420	128	15420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256	113	20848	128	15456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257	113	13443	128	16394	61	21462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
258	47	22723	113	20672	144	13122	120	22723	31	21095	46	22788	118	18308	0	0	0	0	0	0	0	0	0	0
259	113	20475	128	17416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260	113	13594	11	19793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
262	113	14866	114	20576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
263	113	20672	47	18254	144	13830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
264	113	20672	47	21139	144	14435	31	20047	90	23603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
265	113	20848	128	17149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
